27600,27600,Panda,2018/9/01,USA,60000
27601,27601,Panda,2018/9/01,USA,60000
27602,27602,Panda,2018/9/01,USA,60000
27603,27603,Panda,2018/9/01,USA,60000
27604,27604,Panda,2018/10/01,USA,60000
27605,27605,Panda,2018/10/01,USA,60000
27606,27606,Panda,2018/10/01,USA,60000
27607,27607,Panda,2018/10/01,USA,60000
27608,27608,Panda,2018/10/01,USA,60000
27609,27609,Panda,2018/10/01,USA,60000
27610,27610,Panda,2018/10/01,USA,60000
27611,27611,Panda,2018/10/01,USA,60000
27612,27612,Panda,2018/10/01,USA,60000
27613,27613,Panda,2018/10/01,USA,60000
27614,27614,Panda,2018/10/01,USA,60000
27615,27615,Panda,2018/10/01,USA,60000
27616,27616,Panda,2018/10/01,USA,60000
27617,27617,Panda,2018/10/01,USA,60000
27618,27618,Panda,2018/10/01,USA,60000
27619,27619,Panda,2018/10/01,USA,60000
27620,27620,Panda,2018/10/01,USA,60000
27621,27621,Panda,2018/10/01,USA,60000
27622,27622,Panda,2018/10/01,USA,60000
27623,27623,Panda,2018/10/01,USA,60000
27624,27624,Panda,2018/10/01,USA,60000
27625,27625,Panda,2018/10/01,USA,60000
27626,27626,Panda,2018/10/01,USA,60000
27627,27627,Panda,2018/11/01,USA,60000
27628,27628,Panda,2018/11/01,USA,60000
27629,27629,Panda,2018/11/01,USA,60000
27630,27630,Panda,2018/11/01,USA,60000
27631,27631,Panda,2018/11/01,USA,60000
27632,27632,Panda,2018/11/01,USA,60000
27633,27633,Panda,2018/11/01,USA,60000
27634,27634,Panda,2018/11/01,USA,60000
27635,27635,Panda,2018/11/01,USA,60000
27636,27636,Panda,2018/11/01,USA,60000
27637,27637,Panda,2018/11/01,USA,60000
27638,27638,Panda,2018/11/01,USA,60000
27639,27639,Panda,2018/11/01,USA,60000
27640,27640,Panda,2018/11/01,USA,60000
27641,27641,Panda,2018/11/01,USA,60000
27642,27642,Panda,2018/11/01,USA,60000
27643,27643,Panda,2018/11/01,USA,60000
27644,27644,Panda,2018/11/01,USA,60000
27645,27645,Panda,2018/11/01,USA,60000
27646,27646,Panda,2018/11/01,USA,60000
27647,27647,Panda,2018/11/01,USA,60000
27648,27648,Panda,2018/11/01,USA,60000
27649,27649,Panda,2018/11/01,USA,60000
27650,27650,Panda,2018/12/01,USA,60000
27651,27651,Panda,2018/12/01,USA,60000
27652,27652,Panda,2018/12/01,USA,60000
27653,27653,Panda,2018/12/01,USA,60000
27654,27654,Panda,2018/12/01,USA,60000
27655,27655,Panda,2018/12/01,USA,60000
27656,27656,Panda,2018/12/01,USA,60000
27657,27657,Panda,2018/12/01,USA,60000
27658,27658,Panda,2018/12/01,USA,60000
27659,27659,Panda,2018/12/01,USA,60000
27660,27660,Panda,2018/12/01,USA,60000
27661,27661,Panda,2018/12/01,USA,60000
27662,27662,Panda,2018/12/01,USA,60000
27663,27663,Panda,2018/12/01,USA,60000
27664,27664,Panda,2018/12/01,USA,60000
27665,27665,Panda,2018/12/01,USA,60000
27666,27666,Panda,2018/12/01,USA,60000
27667,27667,Panda,2018/12/01,USA,60000
27668,27668,Panda,2018/12/01,USA,60000
27669,27669,Panda,2018/12/01,USA,60000
27670,27670,Panda,2018/12/01,USA,60000
27671,27671,Panda,2018/12/01,USA,60000
27672,27672,Panda,2018/12/01,USA,60000
27673,27673,Panda,2019/1/01,USA,60000
27674,27674,Panda,2019/1/01,USA,60000
27675,27675,Panda,2019/1/01,USA,60000
27676,27676,Panda,2019/1/01,USA,60000
27677,27677,Panda,2019/1/01,USA,60000
27678,27678,Panda,2019/1/01,USA,60000
27679,27679,Panda,2019/1/01,USA,60000
27680,27680,Panda,2019/1/01,USA,60000
27681,27681,Panda,2019/1/01,USA,60000
27682,27682,Panda,2019/1/01,USA,60000
27683,27683,Panda,2019/1/01,USA,60000
27684,27684,Panda,2019/1/01,USA,60000
27685,27685,Panda,2019/1/01,USA,60000
27686,27686,Panda,2019/1/01,USA,60000
27687,27687,Panda,2019/1/01,USA,60000
27688,27688,Panda,2019/1/01,USA,60000
27689,27689,Panda,2019/1/01,USA,60000
27690,27690,Panda,2019/1/01,USA,60000
27691,27691,Panda,2019/1/01,USA,60000
27692,27692,Panda,2019/1/01,USA,60000
27693,27693,Panda,2019/1/01,USA,60000
27694,27694,Panda,2019/1/01,USA,60000
27695,27695,Panda,2019/1/01,USA,60000
27696,27696,Panda,2019/2/01,USA,60000
27697,27697,Panda,2019/2/01,USA,60000
27698,27698,Panda,2019/2/01,USA,60000
27699,27699,Panda,2019/2/01,USA,60000
27700,27700,Panda,2019/2/01,USA,60000
27701,27701,Panda,2019/2/01,USA,60000
27702,27702,Panda,2019/2/01,USA,60000
27703,27703,Panda,2019/2/01,USA,60000
27704,27704,Panda,2019/2/01,USA,60000
27705,27705,Panda,2019/2/01,USA,60000
27706,27706,Panda,2019/2/01,USA,60000
27707,27707,Panda,2019/2/01,USA,60000
27708,27708,Panda,2019/2/01,USA,60000
27709,27709,Panda,2019/2/01,USA,60000
27710,27710,Panda,2019/2/01,USA,60000
27711,27711,Panda,2019/2/01,USA,60000
27712,27712,Panda,2019/2/01,USA,60000
27713,27713,Panda,2019/2/01,USA,60000
27714,27714,Panda,2019/2/01,USA,60000
27715,27715,Panda,2019/2/01,USA,60000
27716,27716,Panda,2019/2/01,USA,60000
27717,27717,Panda,2019/2/01,USA,60000
27718,27718,Panda,2019/2/01,USA,60000
27719,27719,Panda,2019/3/01,USA,60000
27720,27720,Panda,2019/3/01,USA,60000
27721,27721,Panda,2019/3/01,USA,60000
27722,27722,Panda,2019/3/01,USA,60000
27723,27723,Panda,2019/3/01,USA,60000
27724,27724,Panda,2019/3/01,USA,60000
27725,27725,Panda,2019/3/01,USA,60000
27726,27726,Panda,2019/3/01,USA,60000
27727,27727,Panda,2019/3/01,USA,60000
27728,27728,Panda,2019/3/01,USA,60000
