93,93,Panda,2019/7/01,Italy,55500
94,94,Panda,2019/8/01,Italy,55500
95,95,Panda,2019/8/01,Italy,55500
96,96,Panda,2019/8/01,Italy,55500
97,97,Panda,2019/9/01,Italy,55500
98,98,Panda,2019/9/01,Italy,55500
99,99,Panda,2019/9/01,Italy,55500
100,100,Panda,2019/10/01,Italy,55500
101,101,Panda,2019/10/01,Italy,55500
102,102,Panda,2019/10/01,Italy,55500
103,103,Panda,2019/11/01,Italy,55500
104,104,Panda,2019/11/01,Italy,55500
105,105,Panda,2019/11/01,Italy,55500
106,106,Panda,2019/12/01,Italy,55500
107,107,Panda,2019/12/01,Italy,55500
108,108,Panda,2019/12/01,Italy,55500
109,109,Panda,2020/1/01,Italy,55500
110,110,Panda,2020/1/01,Italy,55500
111,111,Panda,2020/1/01,Italy,55500
112,112,Panda,2020/2/01,Italy,55500
113,113,Panda,2020/2/01,Italy,55500
114,114,Panda,2020/2/01,Italy,55500
115,115,Panda,2020/3/01,Italy,55500
116,116,Panda,2020/3/01,Italy,55500
117,117,Panda,2020/3/01,Italy,55500
118,118,Panda,2020/4/01,Italy,55500
119,119,Panda,2020/4/01,Italy,55500
120,120,Panda,2020/4/01,Italy,55500
121,121,Panda,2020/5/01,Italy,55500
122,122,Panda,2020/5/01,Italy,55500
123,123,Panda,2020/5/01,Italy,55500
124,124,Panda,2020/6/01,Italy,55500
125,125,Panda,2020/6/01,Italy,55500
126,126,Panda,2020/6/01,Italy,55500
127,127,Panda,2020/7/01,Italy,55500
128,128,Panda,2020/7/01,Italy,55500
129,129,Panda,2020/7/01,Italy,55500
130,130,Panda,2020/8/01,Italy,55500
131,131,Panda,2020/8/01,Italy,55500
132,132,Panda,2020/8/01,Italy,55500
133,133,Panda,2020/9/01,Italy,55500
134,134,Panda,2020/9/01,Italy,55500
135,135,Panda,2020/9/01,Italy,55500
136,136,Panda,2020/10/01,Italy,55500
137,137,Panda,2020/10/01,Italy,55500
138,138,Panda,2020/10/01,Italy,55500
139,139,Panda,2020/11/01,Italy,55500
140,140,Panda,2020/11/01,Italy,55500
141,141,Panda,2020/11/01,Italy,55500
142,142,Panda,2020/12/01,Italy,55500
143,143,Panda,2020/12/01,Italy,55500
144,144,Panda,2020/12/01,Italy,55500
145,145,Tipo,2017/1/01,Italy,55500
146,146,Tipo,2017/1/01,Italy,55500
147,147,Tipo,2017/1/01,Italy,55500
148,148,Tipo,2017/1/01,Italy,55500
149,149,Tipo,2017/1/01,Italy,55500
150,150,Tipo,2017/1/01,Italy,55500
151,151,Tipo,2017/1/01,Italy,55500
152,152,Tipo,2017/1/01,Italy,55500
153,153,Tipo,2017/1/01,Italy,55500
154,154,Tipo,2017/1/01,Italy,55500
155,155,Tipo,2017/1/01,Italy,55500
156,156,Tipo,2017/1/01,Italy,55500
157,157,Tipo,2017/1/01,Italy,55500
158,158,Tipo,2017/1/01,Italy,55500
159,159,Tipo,2017/1/01,Italy,55500
160,160,Tipo,2017/1/01,Italy,55500
161,161,Tipo,2017/1/01,Italy,55500
162,162,Tipo,2017/1/01,Italy,55500
163,163,Tipo,2017/1/01,Italy,55500
164,164,Tipo,2017/1/01,Italy,55500
165,165,Tipo,2017/1/01,Italy,55500
166,166,Tipo,2017/1/01,Italy,55500
167,167,Tipo,2017/1/01,Italy,55500
168,168,Tipo,2017/1/01,Italy,55500
169,169,Tipo,2017/1/01,Italy,55500
170,170,Tipo,2017/1/01,Italy,55500
171,171,Tipo,2017/1/01,Italy,55500
172,172,Tipo,2017/1/01,Italy,55500
173,173,Tipo,2017/1/01,Italy,55500
174,174,Tipo,2017/1/01,Italy,55500
175,175,Tipo,2017/2/01,Italy,55500
176,176,Tipo,2017/2/01,Italy,55500
177,177,Tipo,2017/2/01,Italy,55500
178,178,Tipo,2017/2/01,Italy,55500
179,179,Tipo,2017/2/01,Italy,55500
180,180,Tipo,2017/2/01,Italy,55500
181,181,Tipo,2017/2/01,Italy,55500
182,182,Tipo,2017/2/01,Italy,55500
183,183,Tipo,2017/2/01,Italy,55500
184,184,Tipo,2017/2/01,Italy,55500
185,185,Tipo,2017/2/01,Italy,55500
186,186,Tipo,2017/2/01,Italy,55500
187,187,Tipo,2017/2/01,Italy,55500
188,188,Tipo,2017/2/01,Italy,55500
189,189,Tipo,2017/2/01,Italy,55500
190,190,Tipo,2017/2/01,Italy,55500
191,191,Tipo,2017/2/01,Italy,55500
192,192,Tipo,2017/2/01,Italy,55500
193,193,Tipo,2017/2/01,Italy,55500
194,194,Tipo,2017/2/01,Italy,55500
195,195,Tipo,2017/2/01,Italy,55500
196,196,Tipo,2017/2/01,Italy,55500
197,197,Tipo,2017/2/01,Italy,55500
198,198,Tipo,2017/2/01,Italy,55500
199,199,Tipo,2017/2/01,Italy,55500
200,200,Tipo,2017/2/01,Italy,55500
201,201,Tipo,2017/2/01,Italy,55500
202,202,Tipo,2017/2/01,Italy,55500
203,203,Tipo,2017/2/01,Italy,55500
204,204,Tipo,2017/2/01,Italy,55500
205,205,Tipo,2017/3/01,Italy,55500
206,206,Tipo,2017/3/01,Italy,55500
207,207,Tipo,2017/3/01,Italy,55500
208,208,Tipo,2017/3/01,Italy,55500
209,209,Tipo,2017/3/01,Italy,55500
210,210,Tipo,2017/3/01,Italy,55500
211,211,Tipo,2017/3/01,Italy,55500
212,212,Tipo,2017/3/01,Italy,55500
213,213,Tipo,2017/3/01,Italy,55500
214,214,Tipo,2017/3/01,Italy,55500
215,215,Tipo,2017/3/01,Italy,55500
216,216,Tipo,2017/3/01,Italy,55500
217,217,Tipo,2017/3/01,Italy,55500
218,218,Tipo,2017/3/01,Italy,55500
219,219,Tipo,2017/3/01,Italy,55500
220,220,Tipo,2017/3/01,Italy,55500
221,221,Tipo,2017/3/01,Italy,55500
222,222,Tipo,2017/3/01,Italy,55500
223,223,Tipo,2017/3/01,Italy,55500
224,224,Tipo,2017/3/01,Italy,55500
225,225,Tipo,2017/3/01,Italy,55500
226,226,Tipo,2017/3/01,Italy,55500
227,227,Tipo,2017/3/01,Italy,55500
228,228,Tipo,2017/3/01,Italy,55500
229,229,Tipo,2017/3/01,Italy,55500
230,230,Tipo,2017/3/01,Italy,55500
231,231,Tipo,2017/3/01,Italy,55500
232,232,Tipo,2017/3/01,Italy,55500
233,233,Tipo,2017/3/01,Italy,55500
234,234,Tipo,2017/3/01,Italy,55500
235,235,Tipo,2017/4/01,Italy,55500
236,236,Tipo,2017/4/01,Italy,55500
237,237,Tipo,2017/4/01,Italy,55500
238,238,Tipo,2017/4/01,Italy,55500
239,239,Tipo,2017/4/01,Italy,55500
240,240,Tipo,2017/4/01,Italy,55500
241,241,Tipo,2017/4/01,Italy,55500
242,242,Tipo,2017/4/01,Italy,55500
243,243,Tipo,2017/4/01,Italy,55500
244,244,Tipo,2017/4/01,Italy,55500
245,245,Tipo,2017/4/01,Italy,55500
246,246,Tipo,2017/4/01,Italy,55500
247,247,Tipo,2017/4/01,Italy,55500
248,248,Tipo,2017/4/01,Italy,55500
249,249,Tipo,2017/4/01,Italy,55500
250,250,Tipo,2017/4/01,Italy,55500
251,251,Tipo,2017/4/01,Italy,55500
252,252,Tipo,2017/4/01,Italy,55500
253,253,Tipo,2017/4/01,Italy,55500
254,254,Tipo,2017/4/01,Italy,55500
255,255,Tipo,2017/4/01,Italy,55500
256,256,Tipo,2017/4/01,Italy,55500
257,257,Tipo,2017/4/01,Italy,55500
258,258,Tipo,2017/4/01,Italy,55500
259,259,Tipo,2017/4/01,Italy,55500
260,260,Tipo,2017/4/01,Italy,55500
261,261,Tipo,2017/4/01,Italy,55500
262,262,Tipo,2017/4/01,Italy,55500
263,263,Tipo,2017/4/01,Italy,55500
264,264,Tipo,2017/4/01,Italy,55500
265,265,Tipo,2017/5/01,Italy,55500
266,266,Tipo,2017/5/01,Italy,55500
267,267,Tipo,2017/5/01,Italy,55500
268,268,Tipo,2017/5/01,Italy,55500
269,269,Tipo,2017/5/01,Italy,55500
270,270,Tipo,2017/5/01,Italy,55500
271,271,Tipo,2017/5/01,Italy,55500
272,272,Tipo,2017/5/01,Italy,55500
273,273,Tipo,2017/5/01,Italy,55500
274,274,Tipo,2017/5/01,Italy,55500
275,275,Tipo,2017/5/01,Italy,55500
276,276,Tipo,2017/5/01,Italy,55500
277,277,Tipo,2017/5/01,Italy,55500
278,278,Tipo,2017/5/01,Italy,55500
279,279,Tipo,2017/5/01,Italy,55500
280,280,Tipo,2017/5/01,Italy,55500
281,281,Tipo,2017/5/01,Italy,55500
282,282,Tipo,2017/5/01,Italy,55500
283,283,Tipo,2017/5/01,Italy,55500
284,284,Tipo,2017/5/01,Italy,55500
285,285,Tipo,2017/5/01,Italy,55500
286,286,Tipo,2017/5/01,Italy,55500
287,287,Tipo,2017/5/01,Italy,55500
288,288,Tipo,2017/5/01,Italy,55500
289,289,Tipo,2017/5/01,Italy,55500
290,290,Tipo,2017/5/01,Italy,55500
291,291,Tipo,2017/5/01,Italy,55500
292,292,Tipo,2017/5/01,Italy,55500
293,293,Tipo,2017/5/01,Italy,55500
294,294,Tipo,2017/5/01,Italy,55500
295,295,Tipo,2017/6/01,Italy,55500
296,296,Tipo,2017/6/01,Italy,55500
297,297,Tipo,2017/6/01,Italy,55500
298,298,Tipo,2017/6/01,Italy,55500
299,299,Tipo,2017/6/01,Italy,55500
300,300,Tipo,2017/6/01,Italy,55500
301,301,Tipo,2017/6/01,Italy,55500
302,302,Tipo,2017/6/01,Italy,55500
303,303,Tipo,2017/6/01,Italy,55500
304,304,Tipo,2017/6/01,Italy,55500
305,305,Tipo,2017/6/01,Italy,55500
306,306,Tipo,2017/6/01,Italy,55500
307,307,Tipo,2017/6/01,Italy,55500
308,308,Tipo,2017/6/01,Italy,55500
309,309,Tipo,2017/6/01,Italy,55500
310,310,Tipo,2017/6/01,Italy,55500
311,311,Tipo,2017/6/01,Italy,55500
312,312,Tipo,2017/6/01,Italy,55500
313,313,Tipo,2017/6/01,Italy,55500
314,314,Tipo,2017/6/01,Italy,55500
315,315,Tipo,2017/6/01,Italy,55500
316,316,Tipo,2017/6/01,Italy,55500
317,317,Tipo,2017/6/01,Italy,55500
318,318,Tipo,2017/6/01,Italy,55500
319,319,Tipo,2017/6/01,Italy,55500
320,320,Tipo,2017/6/01,Italy,55500
321,321,Tipo,2017/6/01,Italy,55500
322,322,Tipo,2017/6/01,Italy,55500
323,323,Tipo,2017/6/01,Italy,55500
324,324,Tipo,2017/6/01,Italy,55500
325,325,Tipo,2017/7/01,Italy,55500
326,326,Tipo,2017/7/01,Italy,55500
327,327,Tipo,2017/7/01,Italy,55500
328,328,Tipo,2017/7/01,Italy,55500
329,329,Tipo,2017/7/01,Italy,55500
330,330,Tipo,2017/7/01,Italy,55500
331,331,Tipo,2017/7/01,Italy,55500
332,332,Tipo,2017/7/01,Italy,55500
333,333,Tipo,2017/7/01,Italy,55500
334,334,Tipo,2017/7/01,Italy,55500
335,335,Tipo,2017/7/01,Italy,55500
336,336,Tipo,2017/7/01,Italy,55500
337,337,Tipo,2017/7/01,Italy,55500
338,338,Tipo,2017/7/01,Italy,55500
339,339,Tipo,2017/7/01,Italy,55500
340,340,Tipo,2017/7/01,Italy,55500
341,341,Tipo,2017/7/01,Italy,55500
342,342,Tipo,2017/7/01,Italy,55500
343,343,Tipo,2017/7/01,Italy,55500
344,344,Tipo,2017/7/01,Italy,55500
345,345,Tipo,2017/7/01,Italy,55500
346,346,Tipo,2017/7/01,Italy,55500
347,347,Tipo,2017/7/01,Italy,55500
348,348,Tipo,2017/7/01,Italy,55500
349,349,Tipo,2017/7/01,Italy,55500
350,350,Tipo,2017/7/01,Italy,55500
351,351,Tipo,2017/7/01,Italy,55500
352,352,Tipo,2017/7/01,Italy,55500
353,353,Tipo,2017/7/01,Italy,55500
354,354,Tipo,2017/7/01,Italy,55500
355,355,Tipo,2017/8/01,Italy,55500
356,356,Tipo,2017/8/01,Italy,55500
357,357,Tipo,2017/8/01,Italy,55500
358,358,Tipo,2017/8/01,Italy,55500
359,359,Tipo,2017/8/01,Italy,55500
360,360,Tipo,2017/8/01,Italy,55500
361,361,Tipo,2017/8/01,Italy,55500
362,362,Tipo,2017/8/01,Italy,55500
363,363,Tipo,2017/8/01,Italy,55500
364,364,Tipo,2017/8/01,Italy,55500
365,365,Tipo,2017/8/01,Italy,55500
366,366,Tipo,2017/8/01,Italy,55500
367,367,Tipo,2017/8/01,Italy,55500
368,368,Tipo,2017/8/01,Italy,55500
369,369,Tipo,2017/8/01,Italy,55500
370,370,Tipo,2017/8/01,Italy,55500
371,371,Tipo,2017/8/01,Italy,55500
372,372,Tipo,2017/8/01,Italy,55500
373,373,Tipo,2017/8/01,Italy,55500
374,374,Tipo,2017/8/01,Italy,55500
375,375,Tipo,2017/8/01,Italy,55500
376,376,Tipo,2017/8/01,Italy,55500
377,377,Tipo,2017/8/01,Italy,55500
378,378,Tipo,2017/8/01,Italy,55500
379,379,Tipo,2017/8/01,Italy,55500
380,380,Tipo,2017/8/01,Italy,55500
381,381,Tipo,2017/8/01,Italy,55500
382,382,Tipo,2017/8/01,Italy,55500
383,383,Tipo,2017/8/01,Italy,55500
384,384,Tipo,2017/8/01,Italy,55500
385,385,Tipo,2017/9/01,Italy,55500
386,386,Tipo,2017/9/01,Italy,55500
387,387,Tipo,2017/9/01,Italy,55500
388,388,Tipo,2017/9/01,Italy,55500
389,389,Tipo,2017/9/01,Italy,55500
390,390,Tipo,2017/9/01,Italy,55500
391,391,Tipo,2017/9/01,Italy,55500
392,392,Tipo,2017/9/01,Italy,55500
393,393,Tipo,2017/9/01,Italy,55500
394,394,Tipo,2017/9/01,Italy,55500
395,395,Tipo,2017/9/01,Italy,55500
396,396,Tipo,2017/9/01,Italy,55500
397,397,Tipo,2017/9/01,Italy,55500
398,398,Tipo,2017/9/01,Italy,55500
399,399,Tipo,2017/9/01,Italy,55500
400,400,Tipo,2017/9/01,Italy,55500
401,401,Tipo,2017/9/01,Italy,55500
402,402,Tipo,2017/9/01,Italy,55500
403,403,Tipo,2017/9/01,Italy,55500
404,404,Tipo,2017/9/01,Italy,55500
405,405,Tipo,2017/9/01,Italy,55500
406,406,Tipo,2017/9/01,Italy,55500
407,407,Tipo,2017/9/01,Italy,55500
408,408,Tipo,2017/9/01,Italy,55500
409,409,Tipo,2017/9/01,Italy,55500
410,410,Tipo,2017/9/01,Italy,55500
411,411,Tipo,2017/9/01,Italy,55500
412,412,Tipo,2017/9/01,Italy,55500
413,413,Tipo,2017/9/01,Italy,55500
414,414,Tipo,2017/9/01,Italy,55500
415,415,Tipo,2017/10/01,Italy,55500
416,416,Tipo,2017/10/01,Italy,55500
417,417,Tipo,2017/10/01,Italy,55500
418,418,Tipo,2017/10/01,Italy,55500
419,419,Tipo,2017/10/01,Italy,55500
420,420,Tipo,2017/10/01,Italy,55500
421,421,Tipo,2017/10/01,Italy,55500
422,422,Tipo,2017/10/01,Italy,55500
423,423,Tipo,2017/10/01,Italy,55500
424,424,Tipo,2017/10/01,Italy,55500
425,425,Tipo,2017/10/01,Italy,55500
426,426,Tipo,2017/10/01,Italy,55500
427,427,Tipo,2017/10/01,Italy,55500
428,428,Tipo,2017/10/01,Italy,55500
429,429,Tipo,2017/10/01,Italy,55500
430,430,Tipo,2017/10/01,Italy,55500
431,431,Tipo,2017/10/01,Italy,55500
432,432,Tipo,2017/10/01,Italy,55500
433,433,Tipo,2017/10/01,Italy,55500
434,434,Tipo,2017/10/01,Italy,55500
435,435,Tipo,2017/10/01,Italy,55500
436,436,Tipo,2017/10/01,Italy,55500
437,437,Tipo,2017/10/01,Italy,55500
438,438,Tipo,2017/10/01,Italy,55500
439,439,Tipo,2017/10/01,Italy,55500
440,440,Tipo,2017/10/01,Italy,55500
441,441,Tipo,2017/10/01,Italy,55500
442,442,Tipo,2017/10/01,Italy,55500
443,443,Tipo,2017/10/01,Italy,55500
444,444,Tipo,2017/10/01,Italy,55500
445,445,Tipo,2017/11/01,Italy,55500
446,446,Tipo,2017/11/01,Italy,55500
447,447,Tipo,2017/11/01,Italy,55500
448,448,Tipo,2017/11/01,Italy,55500
449,449,Tipo,2017/11/01,Italy,55500
450,450,Tipo,2017/11/01,Italy,55500
451,451,Tipo,2017/11/01,Italy,55500
452,452,Tipo,2017/11/01,Italy,55500
453,453,Tipo,2017/11/01,Italy,55500
454,454,Tipo,2017/11/01,Italy,55500
455,455,Tipo,2017/11/01,Italy,55500
456,456,Tipo,2017/11/01,Italy,55500
457,457,Tipo,2017/11/01,Italy,55500
458,458,Tipo,2017/11/01,Italy,55500
459,459,Tipo,2017/11/01,Italy,55500
460,460,Tipo,2017/11/01,Italy,55500
461,461,Tipo,2017/11/01,Italy,55500
462,462,Tipo,2017/11/01,Italy,55500
463,463,Tipo,2017/11/01,Italy,55500
464,464,Tipo,2017/11/01,Italy,55500
465,465,Tipo,2017/11/01,Italy,55500
466,466,Tipo,2017/11/01,Italy,55500
467,467,Tipo,2017/11/01,Italy,55500
468,468,Tipo,2017/11/01,Italy,55500
469,469,Tipo,2017/11/01,Italy,55500
470,470,Tipo,2017/11/01,Italy,55500
471,471,Tipo,2017/11/01,Italy,55500
472,472,Tipo,2017/11/01,Italy,55500
473,473,Tipo,2017/11/01,Italy,55500
474,474,Tipo,2017/11/01,Italy,55500
475,475,Tipo,2017/12/01,Italy,55500
476,476,Tipo,2017/12/01,Italy,55500
477,477,Tipo,2017/12/01,Italy,55500
478,478,Tipo,2017/12/01,Italy,55500
479,479,Tipo,2017/12/01,Italy,55500
480,480,Tipo,2017/12/01,Italy,55500
481,481,Tipo,2017/12/01,Italy,55500
482,482,Tipo,2017/12/01,Italy,55500
483,483,Tipo,2017/12/01,Italy,55500
484,484,Tipo,2017/12/01,Italy,55500
485,485,Tipo,2017/12/01,Italy,55500
486,486,Tipo,2017/12/01,Italy,55500
487,487,Tipo,2017/12/01,Italy,55500
488,488,Tipo,2017/12/01,Italy,55500
489,489,Tipo,2017/12/01,Italy,55500
490,490,Tipo,2017/12/01,Italy,55500
491,491,Tipo,2017/12/01,Italy,55500
492,492,Tipo,2017/12/01,Italy,55500
493,493,Tipo,2017/12/01,Italy,55500
494,494,Tipo,2017/12/01,Italy,55500
495,495,Tipo,2017/12/01,Italy,55500
496,496,Tipo,2017/12/01,Italy,55500
497,497,Tipo,2017/12/01,Italy,55500
498,498,Tipo,2017/12/01,Italy,55500
499,499,Tipo,2017/12/01,Italy,55500
500,500,Tipo,2017/12/01,Italy,55500
501,501,Tipo,2017/12/01,Italy,55500
502,502,Tipo,2017/12/01,Italy,55500
503,503,Tipo,2017/12/01,Italy,55500
504,504,Tipo,2017/12/01,Italy,55500
505,505,Tipo,2018/1/01,Italy,55500
506,506,Tipo,2018/1/01,Italy,55500
507,507,Tipo,2018/1/01,Italy,55500
508,508,Tipo,2018/1/01,Italy,55500
509,509,Tipo,2018/1/01,Italy,55500
510,510,Tipo,2018/1/01,Italy,55500
511,511,Tipo,2018/1/01,Italy,55500
512,512,Tipo,2018/1/01,Italy,55500
513,513,Tipo,2018/1/01,Italy,55500
514,514,Tipo,2018/1/01,Italy,55500
515,515,Tipo,2018/1/01,Italy,55500
516,516,Tipo,2018/1/01,Italy,55500
517,517,Tipo,2018/1/01,Italy,55500
518,518,Tipo,2018/1/01,Italy,55500
519,519,Tipo,2018/1/01,Italy,55500
520,520,Tipo,2018/1/01,Italy,55500
521,521,Tipo,2018/1/01,Italy,55500
522,522,Tipo,2018/1/01,Italy,55500
523,523,Tipo,2018/1/01,Italy,55500
524,524,Tipo,2018/1/01,Italy,55500
525,525,Tipo,2018/1/01,Italy,55500
526,526,Tipo,2018/1/01,Italy,55500
527,527,Tipo,2018/1/01,Italy,55500
528,528,Tipo,2018/1/01,Italy,55500
529,529,Tipo,2018/1/01,Italy,55500
530,530,Tipo,2018/1/01,Italy,55500
531,531,Tipo,2018/1/01,Italy,55500
532,532,Tipo,2018/1/01,Italy,55500
533,533,Tipo,2018/1/01,Italy,55500
534,534,Tipo,2018/1/01,Italy,55500
535,535,Tipo,2018/1/01,Italy,55500
536,536,Tipo,2018/2/01,Italy,55500
537,537,Tipo,2018/2/01,Italy,55500
538,538,Tipo,2018/2/01,Italy,55500
539,539,Tipo,2018/2/01,Italy,55500
540,540,Tipo,2018/2/01,Italy,55500
541,541,Tipo,2018/2/01,Italy,55500
542,542,Tipo,2018/2/01,Italy,55500
543,543,Tipo,2018/2/01,Italy,55500
544,544,Tipo,2018/2/01,Italy,55500
545,545,Tipo,2018/2/01,Italy,55500
546,546,Tipo,2018/2/01,Italy,55500
547,547,Tipo,2018/2/01,Italy,55500
548,548,Tipo,2018/2/01,Italy,55500
549,549,Tipo,2018/2/01,Italy,55500
550,550,Tipo,2018/2/01,Italy,55500
551,551,Tipo,2018/2/01,Italy,55500
552,552,Tipo,2018/2/01,Italy,55500
553,553,Tipo,2018/2/01,Italy,55500
554,554,Tipo,2018/2/01,Italy,55500
555,555,Tipo,2018/2/01,Italy,55500
556,556,Tipo,2018/2/01,Italy,55500
557,557,Tipo,2018/2/01,Italy,55500
558,558,Tipo,2018/2/01,Italy,55500
559,559,Tipo,2018/2/01,Italy,55500
560,560,Tipo,2018/2/01,Italy,55500
561,561,Tipo,2018/2/01,Italy,55500
562,562,Tipo,2018/2/01,Italy,55500
563,563,Tipo,2018/2/01,Italy,55500
564,564,Tipo,2018/2/01,Italy,55500
565,565,Tipo,2018/2/01,Italy,55500
566,566,Tipo,2018/2/01,Italy,55500
567,567,Tipo,2018/3/01,Italy,55500
568,568,Tipo,2018/3/01,Italy,55500
569,569,Tipo,2018/3/01,Italy,55500
570,570,Tipo,2018/3/01,Italy,55500
571,571,Tipo,2018/3/01,Italy,55500
572,572,Tipo,2018/3/01,Italy,55500
573,573,Tipo,2018/3/01,Italy,55500
574,574,Tipo,2018/3/01,Italy,55500
575,575,Tipo,2018/3/01,Italy,55500
576,576,Tipo,2018/3/01,Italy,55500
577,577,Tipo,2018/3/01,Italy,55500
578,578,Tipo,2018/3/01,Italy,55500
579,579,Tipo,2018/3/01,Italy,55500
580,580,Tipo,2018/3/01,Italy,55500
581,581,Tipo,2018/3/01,Italy,55500
582,582,Tipo,2018/3/01,Italy,55500
583,583,Tipo,2018/3/01,Italy,55500
584,584,Tipo,2018/3/01,Italy,55500
585,585,Tipo,2018/3/01,Italy,55500
586,586,Tipo,2018/3/01,Italy,55500
587,587,Tipo,2018/3/01,Italy,55500
588,588,Tipo,2018/3/01,Italy,55500
589,589,Tipo,2018/3/01,Italy,55500
590,590,Tipo,2018/3/01,Italy,55500
591,591,Tipo,2018/3/01,Italy,55500
592,592,Tipo,2018/3/01,Italy,55500
593,593,Tipo,2018/3/01,Italy,55500
594,594,Tipo,2018/3/01,Italy,55500
595,595,Tipo,2018/3/01,Italy,55500
596,596,Tipo,2018/3/01,Italy,55500
597,597,Tipo,2018/3/01,Italy,55500
598,598,Tipo,2018/4/01,Italy,55500
599,599,Tipo,2018/4/01,Italy,55500
600,600,Tipo,2018/4/01,Italy,55500
601,601,Tipo,2018/4/01,Italy,55500
602,602,Tipo,2018/4/01,Italy,55500
603,603,Tipo,2018/4/01,Italy,55500
604,604,Tipo,2018/4/01,Italy,55500
605,605,Tipo,2018/4/01,Italy,55500
606,606,Tipo,2018/4/01,Italy,55500
607,607,Tipo,2018/4/01,Italy,55500
608,608,Tipo,2018/4/01,Italy,55500
609,609,Tipo,2018/4/01,Italy,55500
610,610,Tipo,2018/4/01,Italy,55500
611,611,Tipo,2018/4/01,Italy,55500
612,612,Tipo,2018/4/01,Italy,55500
613,613,Tipo,2018/4/01,Italy,55500
614,614,Tipo,2018/4/01,Italy,55500
